SiteID,Date,Time,Date.Time,Water.Temp.C,Air.Temp.C,Water.BP.psi,Air.BP.psi,Water.Level.ft,Discrete.Water.Temp.C,Discrete.Air.Temp.C,Discrete.Water.Level.ft,Flag.Date.Time,Flag.Water.Temp.C,Flag.Air.Temp.C,Flag.Water.BP.psi,Flag.Air.BP.psi,Flag.Water.Level.ft,Flag.Discrete.Water.Temp.C,Flag.Discrete.Air.Temp.C,Flag.Discrete.Water.Level.ft,Month,Day,Year,Flag.Gross.Water.Temp.C,Flag.Spike.Water.Temp.C,Flag.RoC.Water.Temp.C,Flag.Flat.Water.Temp.C,Flag.Gross.Air.Temp.C,Flag.Spike.Air.Temp.C,Flag.RoC.Air.Temp.C,Flag.Flat.Air.Temp.C,Flag.Gross.Water.BP.psi,Flag.Spike.Water.BP.psi,Flag.RoC.Water.BP.psi,Flag.Flat.Water.BP.psi,Flag.Gross.Air.BP.psi,Flag.Spike.Air.BP.psi,Flag.RoC.Air.BP.psi,Flag.Flat.Air.BP.psi,Flag.Gross.Water.Level.ft,Flag.Spike.Water.Level.ft,Flag.RoC.Water.Level.ft,Flag.Flat.Water.Level.ft,Comment.MOD.Date.Time,RAW.Date.Time,Comment.MOD.Water.Temp.C,RAW.Water.Temp.C,Comment.MOD.Air.Temp.C,RAW.Air.Temp.C,Comment.MOD.Water.BP.psi,RAW.Water.BP.psi,Comment.MOD.Air.BP.psi,RAW.Air.BP.psi,Comment.MOD.Water.Level.ft,RAW.Water.Level.ft,Comment.MOD.Discrete.Water.Temp.C,RAW.Discrete.Water.Temp.C,Comment.MOD.Discrete.Air.Temp.C,RAW.Discrete.Air.Temp.C,Comment.MOD.Discrete.Water.Level.ft,RAW.Discrete.Water.Level.ft
ECO66G12,2013-06-16,13:30:00,2013-06-16 13:30:00,19.948,24.448,14.4685,14.2378,0.506,NA,NA,NA,,P,P,P,P,P,,,,6,16,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-16 13:30:00,,19.948,,24.448,,14.4685,,14.2378,,0.506,,NA,,NA,,NA
ECO66G12,2013-06-16,14:00:00,2013-06-16 14:00:00,20.329,25.708,14.4655,14.2359,0.503,NA,NA,NA,,P,P,P,P,P,,,,6,16,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-16 14:00:00,,20.329,,25.708,,14.4655,,14.2359,,0.503,,NA,,NA,,NA
ECO66G12,2013-06-16,14:30:00,2013-06-16 14:30:00,20.615,26.879,14.4574,14.2289,0.501,NA,NA,NA,,P,P,P,P,P,,,,6,16,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-16 14:30:00,,20.615,,26.879,,14.4574,,14.2289,,0.501,,NA,,NA,,NA
ECO66G12,2013-06-16,15:00:00,2013-06-16 15:00:00,20.901,27.665,14.4562,14.2289,0.498,NA,NA,NA,,P,P,P,P,P,,,,6,16,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-16 15:00:00,,20.901,,27.665,,14.4562,,14.2289,,0.498,,NA,,NA,,NA
ECO66G12,2013-06-16,15:30:00,2013-06-16 15:30:00,21.091,27.862,14.4524,14.2233,0.502,NA,NA,NA,,P,P,P,P,P,,,,6,16,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-16 15:30:00,,21.091,,27.862,,14.4524,,14.2233,,0.502,,NA,,NA,,NA
ECO66G12,2013-06-16,16:00:00,2013-06-16 16:00:00,21.282,27.567,14.4463,14.2169,0.503,NA,NA,NA,,P,P,P,P,P,,,,6,16,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-16 16:00:00,,21.282,,27.567,,14.4463,,14.2169,,0.503,,NA,,NA,,NA
ECO66G12,2013-06-16,16:30:00,2013-06-16 16:30:00,21.473,26.977,14.4447,14.2136,0.507,NA,NA,NA,,P,P,P,P,P,,,,6,16,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-16 16:30:00,,21.473,,26.977,,14.4447,,14.2136,,0.507,,NA,,NA,,NA
ECO66G12,2013-06-16,17:00:00,2013-06-16 17:00:00,21.569,26,14.4382,14.2102,0.5,NA,NA,NA,,P,P,P,P,P,,,,6,16,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-16 17:00:00,,21.569,,26,,14.4382,,14.2102,,0.5,,NA,,NA,,NA
ECO66G12,2013-06-16,17:30:00,2013-06-16 17:30:00,21.569,25.61,14.4337,14.2057,0.5,NA,NA,NA,,P,P,P,P,P,,,,6,16,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-16 17:30:00,,21.569,,25.61,,14.4337,,14.2057,,0.5,,NA,,NA,,NA
ECO66G12,2013-06-16,18:00:00,2013-06-16 18:00:00,21.569,24.835,14.4337,14.2035,0.505,NA,NA,NA,,P,P,P,P,P,,,,6,16,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-16 18:00:00,,21.569,,24.835,,14.4337,,14.2035,,0.505,,NA,,NA,,NA
ECO66G12,2013-06-16,18:30:00,2013-06-16 18:30:00,21.473,24.448,14.4265,14.1969,0.503,NA,NA,NA,,P,P,P,P,P,,,,6,16,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-16 18:30:00,,21.473,,24.448,,14.4265,,14.1969,,0.503,,NA,,NA,,NA
ECO66G12,2013-06-16,19:00:00,2013-06-16 19:00:00,21.378,23.966,14.426,14.1964,0.503,NA,NA,NA,,P,P,P,P,P,,,,6,16,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-16 19:00:00,,21.378,,23.966,,14.426,,14.1964,,0.503,,NA,,NA,,NA
ECO66G12,2013-06-16,19:30:00,2013-06-16 19:30:00,21.378,23.484,14.4307,14.2005,0.505,NA,NA,NA,,P,P,P,P,P,,,,6,16,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-16 19:30:00,,21.378,,23.484,,14.4307,,14.2005,,0.505,,NA,,NA,,NA
ECO66G12,2013-06-16,20:00:00,2013-06-16 20:00:00,21.282,23.1,14.4326,14.2051,0.498,NA,NA,NA,,P,P,P,P,P,,,,6,16,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-16 20:00:00,,21.282,,23.1,,14.4326,,14.2051,,0.498,,NA,,NA,,NA
ECO66G12,2013-06-16,20:30:00,2013-06-16 20:30:00,21.187,22.812,14.4368,14.2057,0.507,NA,NA,NA,,P,P,P,P,P,,,,6,16,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-16 20:30:00,,21.187,,22.812,,14.4368,,14.2057,,0.507,,NA,,NA,,NA
ECO66G12,2013-06-16,21:00:00,2013-06-16 21:00:00,21.091,22.429,14.441,14.215,0.495,NA,NA,NA,,P,P,P,P,P,,,,6,16,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-16 21:00:00,,21.091,,22.429,,14.441,,14.215,,0.495,,NA,,NA,,NA
ECO66G12,2013-06-16,21:30:00,2013-06-16 21:30:00,21.091,21.951,14.4431,14.2169,0.496,NA,NA,NA,,P,P,P,P,P,,,,6,16,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-16 21:30:00,,21.091,,21.951,,14.4431,,14.2169,,0.496,,NA,,NA,,NA
ECO66G12,2013-06-16,22:00:00,2013-06-16 22:00:00,20.996,21.569,14.452,14.2192,0.511,NA,NA,NA,,P,P,P,P,S,,,,6,16,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,,2013-06-16 22:00:00,,20.996,,21.569,,14.452,,14.2192,,0.511,,NA,,NA,,NA
ECO66G12,2013-06-16,22:30:00,2013-06-16 22:30:00,20.901,21.473,14.4516,14.221,0.506,NA,NA,NA,,P,P,P,P,P,,,,6,16,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-16 22:30:00,,20.901,,21.473,,14.4516,,14.221,,0.506,,NA,,NA,,NA
ECO66G12,2013-06-16,23:00:00,2013-06-16 23:00:00,20.901,21.282,14.4494,14.2176,0.508,NA,NA,NA,,P,P,P,P,P,,,,6,16,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-16 23:00:00,,20.901,,21.282,,14.4494,,14.2176,,0.508,,NA,,NA,,NA
ECO66G12,2013-06-16,23:30:00,2013-06-16 23:30:00,20.805,21.091,14.4513,14.2211,0.505,NA,NA,NA,,P,P,P,P,P,,,,6,16,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-16 23:30:00,,20.805,,21.091,,14.4513,,14.2211,,0.505,,NA,,NA,,NA
ECO66G12,2013-06-17,00:00:00,2013-06-17 00:00:00,20.71,20.805,14.4463,14.2173,0.502,NA,NA,NA,,P,P,P,P,P,,,,6,17,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-17 00:00:00,,20.71,,20.805,,14.4463,,14.2173,,0.502,,NA,,NA,,NA
ECO66G12,2013-06-17,00:30:00,2013-06-17 00:30:00,20.615,20.424,14.4482,14.2175,0.506,NA,NA,NA,,P,P,P,P,P,,,,6,17,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-17 00:30:00,,20.615,,20.424,,14.4482,,14.2175,,0.506,,NA,,NA,,NA
ECO66G12,2013-06-17,01:00:00,2013-06-17 01:00:00,20.519,20.234,14.4455,14.2163,0.502,NA,NA,NA,,P,P,P,P,P,,,,6,17,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-17 01:00:00,,20.519,,20.234,,14.4455,,14.2163,,0.502,,NA,,NA,,NA
ECO66G12,2013-06-17,01:30:00,2013-06-17 01:30:00,20.424,20.138,14.4429,14.2112,0.508,NA,NA,NA,,P,P,P,P,P,,,,6,17,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-17 01:30:00,,20.424,,20.138,,14.4429,,14.2112,,0.508,,NA,,NA,,NA
ECO66G12,2013-06-17,02:00:00,2013-06-17 02:00:00,20.329,20.043,14.4471,14.213,0.514,NA,NA,NA,,P,P,P,P,P,,,,6,17,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-17 02:00:00,,20.329,,20.043,,14.4471,,14.213,,0.514,,NA,,NA,,NA
ECO66G12,2013-06-17,02:30:00,2013-06-17 02:30:00,20.329,19.948,14.4471,14.2125,0.515,NA,NA,NA,,P,P,P,P,P,,,,6,17,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-17 02:30:00,,20.329,,19.948,,14.4471,,14.2125,,0.515,,NA,,NA,,NA
ECO66G12,2013-06-17,03:00:00,2013-06-17 03:00:00,20.234,19.948,14.4466,14.2147,0.509,NA,NA,NA,,P,P,P,P,P,,,,6,17,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-17 03:00:00,,20.234,,19.948,,14.4466,,14.2147,,0.509,,NA,,NA,,NA
ECO66G12,2013-06-17,03:30:00,2013-06-17 03:30:00,20.138,19.853,14.4417,14.2096,0.509,NA,NA,NA,,P,P,P,P,P,,,,6,17,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-17 03:30:00,,20.138,,19.853,,14.4417,,14.2096,,0.509,,NA,,NA,,NA
ECO66G12,2013-06-17,04:00:00,2013-06-17 04:00:00,20.138,19.758,14.4372,14.2092,0.5,NA,NA,NA,,P,P,P,P,P,,,,6,17,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-17 04:00:00,,20.138,,19.758,,14.4372,,14.2092,,0.5,,NA,,NA,,NA
ECO66G12,2013-06-17,04:30:00,2013-06-17 04:30:00,20.043,19.758,14.4391,14.2069,0.509,NA,NA,NA,,P,P,P,P,P,,,,6,17,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-17 04:30:00,,20.043,,19.758,,14.4391,,14.2069,,0.509,,NA,,NA,,NA
ECO66G12,2013-06-17,05:00:00,2013-06-17 05:00:00,20.043,19.758,14.4368,14.2069,0.504,NA,NA,NA,,P,P,P,P,P,,,,6,17,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-17 05:00:00,,20.043,,19.758,,14.4368,,14.2069,,0.504,,NA,,NA,,NA
ECO66G12,2013-06-17,05:30:00,2013-06-17 05:30:00,19.948,19.758,14.4342,14.2024,0.508,NA,NA,NA,,P,P,P,P,P,,,,6,17,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-17 05:30:00,,19.948,,19.758,,14.4342,,14.2024,,0.508,,NA,,NA,,NA
ECO66G12,2013-06-17,06:00:00,2013-06-17 06:00:00,19.853,19.662,14.4314,14.2018,0.503,NA,NA,NA,,P,P,P,P,P,,,,6,17,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-17 06:00:00,,19.853,,19.662,,14.4314,,14.2018,,0.503,,NA,,NA,,NA
ECO66G12,2013-06-17,06:30:00,2013-06-17 06:30:00,19.853,19.662,14.436,14.2041,0.509,NA,NA,NA,,P,P,P,P,P,,,,6,17,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-17 06:30:00,,19.853,,19.662,,14.436,,14.2041,,0.509,,NA,,NA,,NA
ECO66G12,2013-06-17,07:00:00,2013-06-17 07:00:00,19.758,19.567,14.4379,14.2059,0.509,NA,NA,NA,,P,P,P,P,P,,,,6,17,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-17 07:00:00,,19.758,,19.567,,14.4379,,14.2059,,0.509,,NA,,NA,,NA
ECO66G12,2013-06-17,07:30:00,2013-06-17 07:30:00,19.758,19.567,14.4402,14.2082,0.509,NA,NA,NA,,P,P,P,P,P,,,,6,17,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-17 07:30:00,,19.758,,19.567,,14.4402,,14.2082,,0.509,,NA,,NA,,NA
ECO66G12,2013-06-17,08:00:00,2013-06-17 08:00:00,19.758,19.662,14.4426,14.2086,0.513,NA,NA,NA,,P,P,P,P,P,,,,6,17,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-17 08:00:00,,19.758,,19.662,,14.4426,,14.2086,,0.513,,NA,,NA,,NA
ECO66G12,2013-06-17,08:30:00,2013-06-17 08:30:00,19.662,19.758,14.4421,14.2114,0.506,NA,NA,NA,,P,P,P,P,P,,,,6,17,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-17 08:30:00,,19.662,,19.758,,14.4421,,14.2114,,0.506,,NA,,NA,,NA
ECO66G12,2013-06-17,09:00:00,2013-06-17 09:00:00,19.662,19.948,14.4398,14.2079,0.509,NA,NA,NA,,P,P,P,P,P,,,,6,17,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-17 09:00:00,,19.662,,19.948,,14.4398,,14.2079,,0.509,,NA,,NA,,NA
ECO66G12,2013-06-17,09:30:00,2013-06-17 09:30:00,19.662,20.234,14.4445,14.2141,0.505,NA,NA,NA,,P,P,P,P,P,,,,6,17,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-17 09:30:00,,19.662,,20.234,,14.4445,,14.2141,,0.505,,NA,,NA,,NA
ECO66G12,2013-06-17,10:00:00,2013-06-17 10:00:00,19.662,20.519,14.4398,14.2089,0.506,NA,NA,NA,,P,P,P,P,P,,,,6,17,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-17 10:00:00,,19.662,,20.519,,14.4398,,14.2089,,0.506,,NA,,NA,,NA
ECO66G12,2013-06-17,10:30:00,2013-06-17 10:30:00,19.662,20.71,14.4445,14.2122,0.509,NA,NA,NA,,P,P,P,P,P,,,,6,17,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-17 10:30:00,,19.662,,20.71,,14.4445,,14.2122,,0.509,,NA,,NA,,NA
ECO66G12,2013-06-17,11:00:00,2013-06-17 11:00:00,19.758,20.996,14.4494,14.2138,0.517,NA,NA,NA,,P,P,P,P,P,,,,6,17,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-17 11:00:00,,19.758,,20.996,,14.4494,,14.2138,,0.517,,NA,,NA,,NA
ECO66G12,2013-06-17,11:30:00,2013-06-17 11:30:00,19.853,21.282,14.4475,14.2108,0.52,NA,NA,NA,,P,P,P,P,P,,,,6,17,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-17 11:30:00,,19.853,,21.282,,14.4475,,14.2108,,0.52,,NA,,NA,,NA
ECO66G12,2013-06-17,12:00:00,2013-06-17 12:00:00,19.948,21.664,14.4501,14.2198,0.505,NA,NA,NA,,P,P,P,P,P,,,,6,17,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-17 12:00:00,,19.948,,21.664,,14.4501,,14.2198,,0.505,,NA,,NA,,NA
ECO66G12,2013-06-17,12:30:00,2013-06-17 12:30:00,20.043,21.76,14.4552,14.2225,0.51,NA,NA,NA,,P,P,P,P,P,,,,6,17,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-17 12:30:00,,20.043,,21.76,,14.4552,,14.2225,,0.51,,NA,,NA,,NA
ECO66G12,2013-06-17,13:00:00,2013-06-17 13:00:00,20.138,21.569,14.451,14.2147,0.519,NA,NA,NA,,P,P,P,P,P,,,,6,17,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-17 13:00:00,,20.138,,21.569,,14.451,,14.2147,,0.519,,NA,,NA,,NA
ECO66G12,2013-06-17,13:30:00,2013-06-17 13:30:00,20.329,21.855,14.4494,14.2163,0.511,NA,NA,NA,,P,P,P,P,P,,,,6,17,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-17 13:30:00,,20.329,,21.855,,14.4494,,14.2163,,0.511,,NA,,NA,,NA
ECO66G12,2013-06-17,14:00:00,2013-06-17 14:00:00,20.519,22.525,14.441,14.2064,0.515,NA,NA,NA,,P,P,P,P,P,,,,6,17,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-17 14:00:00,,20.519,,22.525,,14.441,,14.2064,,0.515,,NA,,NA,,NA
ECO66G12,2013-06-17,14:30:00,2013-06-17 14:30:00,20.805,22.908,14.4329,14.1973,0.517,NA,NA,NA,,P,P,P,P,P,,,,6,17,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-17 14:30:00,,20.805,,22.908,,14.4329,,14.1973,,0.517,,NA,,NA,,NA
ECO66G12,2013-06-17,15:00:00,2013-06-17 15:00:00,20.901,23.004,14.4265,14.1864,0.528,NA,NA,NA,,P,P,P,P,P,,,,6,17,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-17 15:00:00,,20.901,,23.004,,14.4265,,14.1864,,0.528,,NA,,NA,,NA
ECO66G12,2013-06-17,15:30:00,2013-06-17 15:30:00,21.187,23.484,14.4207,14.1777,0.534,NA,NA,NA,,P,P,P,P,P,,,,6,17,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-17 15:30:00,,21.187,,23.484,,14.4207,,14.1777,,0.534,,NA,,NA,,NA
ECO66G12,2013-06-17,16:00:00,2013-06-17 16:00:00,21.282,23.677,14.4233,14.1834,0.527,NA,NA,NA,,P,P,P,P,P,,,,6,17,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-17 16:00:00,,21.282,,23.677,,14.4233,,14.1834,,0.527,,NA,,NA,,NA
ECO66G12,2013-06-17,16:30:00,2013-06-17 16:30:00,21.378,24.351,14.4169,14.1735,0.535,NA,NA,NA,,P,P,P,P,P,,,,6,17,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-17 16:30:00,,21.378,,24.351,,14.4169,,14.1735,,0.535,,NA,,NA,,NA
ECO66G12,2013-06-17,17:00:00,2013-06-17 17:00:00,21.473,24.738,14.4195,14.178,0.531,NA,NA,NA,,P,P,P,P,P,,,,6,17,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-17 17:00:00,,21.473,,24.738,,14.4195,,14.178,,0.531,,NA,,NA,,NA
ECO66G12,2013-06-17,17:30:00,2013-06-17 17:30:00,21.473,24.738,14.4195,14.1803,0.526,NA,NA,NA,,P,P,P,P,P,,,,6,17,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-17 17:30:00,,21.473,,24.738,,14.4195,,14.1803,,0.526,,NA,,NA,,NA
ECO66G12,2013-06-17,18:00:00,2013-06-17 18:00:00,21.473,24.351,14.4241,14.1803,0.536,NA,NA,NA,,P,P,P,P,P,,,,6,17,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-17 18:00:00,,21.473,,24.351,,14.4241,,14.1803,,0.536,,NA,,NA,,NA
ECO66G12,2013-06-17,18:30:00,2013-06-17 18:30:00,21.378,23.677,14.4237,14.1811,0.534,NA,NA,NA,,P,P,P,P,P,,,,6,17,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-17 18:30:00,,21.378,,23.677,,14.4237,,14.1811,,0.534,,NA,,NA,,NA
ECO66G12,2013-06-17,19:00:00,2013-06-17 19:00:00,21.282,23.292,14.4188,14.1767,0.532,NA,NA,NA,,P,P,P,P,P,,,,6,17,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-17 19:00:00,,21.282,,23.292,,14.4188,,14.1767,,0.532,,NA,,NA,,NA
ECO66G12,2013-06-17,19:30:00,2013-06-17 19:30:00,21.282,23.1,14.4233,14.1779,0.54,NA,NA,NA,,P,P,P,P,P,,,,6,17,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-17 19:30:00,,21.282,,23.1,,14.4233,,14.1779,,0.54,,NA,,NA,,NA
ECO66G12,2013-06-17,20:00:00,2013-06-17 20:00:00,21.187,23.004,14.416,14.1751,0.53,NA,NA,NA,,P,P,P,P,P,,,,6,17,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-17 20:00:00,,21.187,,23.004,,14.416,,14.1751,,0.53,,NA,,NA,,NA
ECO66G12,2013-06-17,20:30:00,2013-06-17 20:30:00,21.187,22.812,14.4092,14.1695,0.527,NA,NA,NA,,P,P,P,P,P,,,,6,17,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-17 20:30:00,,21.187,,22.812,,14.4092,,14.1695,,0.527,,NA,,NA,,NA
ECO66G12,2013-06-17,21:00:00,2013-06-17 21:00:00,21.091,22.525,14.4111,14.1724,0.525,NA,NA,NA,,P,P,P,P,P,,,,6,17,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-17 21:00:00,,21.091,,22.525,,14.4111,,14.1724,,0.525,,NA,,NA,,NA
ECO66G12,2013-06-17,21:30:00,2013-06-17 21:30:00,21.091,22.333,14.4088,14.1735,0.516,NA,NA,NA,,P,P,P,P,P,,,,6,17,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-17 21:30:00,,21.091,,22.333,,14.4088,,14.1735,,0.516,,NA,,NA,,NA
ECO66G12,2013-06-17,22:00:00,2013-06-17 22:00:00,20.996,22.142,14.413,14.1725,0.529,NA,NA,NA,,P,P,P,P,P,,,,6,17,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-17 22:00:00,,20.996,,22.142,,14.413,,14.1725,,0.529,,NA,,NA,,NA
ECO66G12,2013-06-17,22:30:00,2013-06-17 22:30:00,20.996,21.951,14.4176,14.1805,0.521,NA,NA,NA,,P,P,P,P,P,,,,6,17,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-17 22:30:00,,20.996,,21.951,,14.4176,,14.1805,,0.521,,NA,,NA,,NA
ECO66G12,2013-06-17,23:00:00,2013-06-17 23:00:00,20.901,21.664,14.4104,14.1744,0.518,NA,NA,NA,,P,P,P,P,P,,,,6,17,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-17 23:00:00,,20.901,,21.664,,14.4104,,14.1744,,0.518,,NA,,NA,,NA
ECO66G12,2013-06-17,23:30:00,2013-06-17 23:30:00,20.805,21.378,14.4031,14.1683,0.515,NA,NA,NA,,P,P,P,P,P,,,,6,17,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-17 23:30:00,,20.805,,21.378,,14.4031,,14.1683,,0.515,,NA,,NA,,NA
ECO66G12,2013-06-18,00:00:00,2013-06-18 00:00:00,20.71,21.091,14.3959,14.1621,0.513,NA,NA,NA,,P,P,P,P,P,,,,6,18,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-18 00:00:00,,20.71,,21.091,,14.3959,,14.1621,,0.513,,NA,,NA,,NA
ECO66G12,2013-06-18,00:30:00,2013-06-18 00:30:00,20.615,20.805,14.3954,14.1583,0.521,NA,NA,NA,,P,P,P,P,P,,,,6,18,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-18 00:30:00,,20.615,,20.805,,14.3954,,14.1583,,0.521,,NA,,NA,,NA
ECO66G12,2013-06-18,01:00:00,2013-06-18 01:00:00,20.519,20.519,14.3905,14.1521,0.524,NA,NA,NA,,P,P,P,P,P,,,,6,18,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-18 01:00:00,,20.519,,20.519,,14.3905,,14.1521,,0.524,,NA,,NA,,NA
ECO66G12,2013-06-18,01:30:00,2013-06-18 01:30:00,20.519,20.329,14.3882,14.1555,0.51,NA,NA,NA,,P,P,P,P,P,,,,6,18,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-06-18 01:30:00,,20.519,,20.329,,14.3882,,14.1555,,0.51,,NA,,NA,,NA
